,genre,duration_ms,danceability,energy,key,age,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,cluster
3231,christian hardcore,169040.0,0.4305,0.917,7.0,18.415068493150685,-3.6235,0.049,0.0004465,6.85e-07,0.2655,0.3755,145.9745,4.0,4
3232,progressive rock,326989.54969961767,0.4177273894046969,0.5334472992900056,5.07809939923539,41.40221302828761,-12.132018022938286,0.05267340251228837,0.2856596740114692,0.1942299531103222,0.25588719279082467,0.39918661933369765,120.78424549426546,3.861004915346805,2
3233,hungarian folk,214056.62560777957,0.6126191247974067,0.5046687682333874,4.808752025931929,21.12315889966919,-11.266473257698541,0.09925607779578607,0.43200258897893024,0.032788374991896276,0.23333760129659645,0.6112058346839546,122.07273905996757,3.9092382495948135,3
3234,taiwan hip hop,231189.50409836066,0.710217213114754,0.6910204918032787,5.573770491803279,5.130529979788907,-6.855012295081966,0.12225573770491802,0.26934012704918026,0.01037474573770492,0.1765139344262295,0.5757581967213115,116.73671311475411,3.987704918032787,6
3235,brazilian punk rock,172678.72368421053,0.47771052631578953,0.8897763157894737,6.407894736842105,25.442718096611397,-6.490802631578948,0.08330789473684211,0.035115321578947374,0.022039633815789474,0.18465526315789474,0.5902105263157895,124.21965789473684,3.986842105263158,4
3236,peruvian punk,198705.52173913043,0.4220724637681159,0.8380144927536233,4.768115942028985,20.298709549334923,-6.774275362318841,0.07653768115942029,0.1767951733333333,0.012503299420289854,0.21342028985507244,0.5241101449275362,123.58547826086955,3.971014492753623,4
3237,bedroom pop,210250.27083333334,0.6203124999999999,0.5015322916666668,5.239583333333333,3.341409817351598,-9.60115625,0.07001666666666666,0.4303911458333334,0.09620005697916667,0.17786562500000003,0.45909791666666666,118.20127083333335,3.96875,3
3238,australian indie,232069.195599022,0.5682982885085576,0.702158924205379,4.995110024449878,8.22193790400911,-6.283621026894865,0.0607921760391198,0.16434115596577017,0.06251412826405868,0.17130268948655256,0.4683261613691931,122.49402689486554,3.9535452322738385,4
3239,meditation,400816.4786729858,0.2833521327014218,0.16826864928909954,4.8530805687203795,26.471726287086923,-21.07034597156398,0.04606255924170616,0.8397032227488151,0.6051931085781991,0.1754601895734597,0.1342568720379147,96.89951658767772,3.6635071090047395,0
3240,la pop,211129.04444444444,0.6218,0.6242333333333333,5.477777777777778,4.614216133942162,-6.695522222222222,0.10438777777777777,0.21228836666666667,0.009983359555555557,0.19941555555555557,0.4188666666666666,117.59328888888889,3.933333333333333,3
3241,german ska,224045.0,0.5076615384615385,0.8745846153846154,5.615384615384615,9.740569020021075,-4.646153846153847,0.08858769230769233,0.07440257230769232,0.0043594223076923065,0.44781846153846155,0.5819076923076921,129.1952,4.0,4
3242,lithuanian indie,231769.6231884058,0.5230434782608696,0.5212797101449276,5.144927536231884,8.205955926146515,-9.727985507246377,0.046720289855072455,0.317528631884058,0.13271731159420289,0.1628304347826087,0.32716521739130433,128.006768115942,3.9130434782608696,2
3243,villancicos,181889.11538461538,0.6360384615384617,0.5930384615384615,5.076923076923077,39.4940990516333,-9.647692307692306,0.08686923076923078,0.3585076923076923,0.0006339042307692308,0.24682692307692308,0.7782692307692309,116.5115,3.8076923076923075,3
3244,deutsch disney,192348.56,0.4887400000000001,0.47667999999999994,4.46,17.647232876712327,-10.38362,0.10376999999999999,0.646918,1.7784600000000002e-05,0.18861400000000003,0.5099620000000001,117.03544,3.82,2
3245,gymcore,211415.5128205128,0.4554615384615386,0.9162564102564101,4.589743589743589,10.542395504039341,-4.386461538461538,0.09336410256410257,0.008178031538461538,0.02377576282051282,0.18565128205128206,0.45684615384615385,133.99679487179486,4.0256410256410255,4
3246,broken beat,371693.03125,0.73928125,0.68434375,5.375,22.230907534246576,-9.02840625,0.072175,0.0567856,0.2854551093749999,0.141628125,0.6911531249999999,112.78425000000001,4.03125,7
3247,bitpop,249175.14814814815,0.5920493827160495,0.8652345679012344,5.925925925925926,11.239032639945883,-3.9073456790123458,0.050761728395061725,0.07071641728395062,0.14268621111111113,0.2235037037037037,0.591367901234568,131.128,3.962962962962963,6
3248,deep delta blues,154110.48,0.47324000000000005,0.18349159999999998,6.28,85.13676712328767,-14.14816,0.046487999999999995,0.9659200000000001,0.2931820564,0.19580000000000003,0.4334800000000001,113.17752,3.64,1
3249,acoustic chill,201950.7894736842,0.5569473684210526,0.2970894736842105,4.684210526315789,3.615861571737563,-10.128736842105264,0.041231578947368425,0.7461585894736843,0.06096117,0.1673315789473684,0.42384210526315796,112.99405263157895,3.789473684210526,2
3250,kc indie,316854.8333333333,0.4461666666666666,0.5103333333333333,4.666666666666667,13.927853881278539,-9.192833333333335,0.06155,0.5086821833333334,0.17486666666666664,0.15988333333333335,0.36369999999999997,138.79716666666667,3.6666666666666665,2
3251,"""[""""womens choir""""]""",149920.0,0.1525,0.671,7.0,18.805479452054794,-8.553,0.057499999999999996,0.09455,7.605e-06,0.08650000000000001,0.255,186.075,4.0,4
3252,slow game,223890.0,0.5615,0.6114999999999999,4.0,8.224657534246575,-7.9445,0.2525,0.2081,0.0,0.4415,0.782,122.255,3.5,6
3253,bulgarian metal,335810.5,0.422,0.7635,6.25,13.42054794520548,-5.488499999999999,0.072475,0.005981,0.024306322499999998,0.11385,0.25725,121.0055,4.25,4
3254,grimewave,419106.6666666667,0.7716666666666666,0.8316666666666667,1.3333333333333333,23.808219178082187,-7.001333333333334,0.0483,0.0076217233333333335,0.5617666666666666,0.17276666666666665,0.29583333333333334,127.97966666666666,4.0,7
3255,nova musica pernambucana,233252.56204379562,0.5825401459854015,0.6010364963503648,5.335766423357664,25.073612638736126,-8.966153284671531,0.07296788321167884,0.4098786861313869,0.01034484591240876,0.3132737226277372,0.5816525547445255,121.85550364963505,3.9416058394160585,3
3256,cornetas y tambores,244125.36904761905,0.437047619047619,0.32270238095238096,4.357142857142857,33.35078277886497,-10.329571428571429,0.057889285714285706,0.7543095238095238,0.7583608214285715,0.15705595238095235,0.4240619047619047,96.69635714285714,3.8333333333333335,0
3257,rock uruguayo,220054.63434492968,0.5546225018504812,0.7062278312361212,5.646928201332346,20.16291534429089,-7.548908956328645,0.06483471502590672,0.17439138814951888,0.0282693734122872,0.27347105847520353,0.5936291635825315,126.84726572908957,3.938564026646928,6
3258,british blues,264926.8126566416,0.4789649122807018,0.6340884085213033,5.231203007518797,41.23448690218695,-10.068041979949875,0.05608865914786968,0.23508650357142852,0.10739276051378448,0.23478270676691732,0.5846708020050124,123.86613157894736,3.8903508771929824,3
3259,french rock,226376.06726632774,0.5855087211576065,0.5879498631208449,5.4071177160735235,30.960838096870805,-9.744810715682442,0.08034927649589363,0.36281227094251073,0.044571609710598356,0.22166740711771604,0.5814197497066876,121.88656198670316,3.898318341806805,3
3260,nu gaze,252964.36694677873,0.414961344537815,0.6767456582633053,5.445378151260504,22.50484632209048,-8.947532212885157,0.047629411764705885,0.1800658625490196,0.46470555700280114,0.20784313725490197,0.37018935574229683,122.39557422969187,3.887955182072829,7
3261,new french touch,240176.02469135803,0.6845234567901235,0.6391802469135802,5.335802469135802,6.3095078640284115,-7.529039506172838,0.12390962962962965,0.2540987333333333,0.16608772770370372,0.17354345679012345,0.47271160493827163,115.37740987654324,3.965432098765432,7
3262,bluegrass gospel,163712.11494252874,0.5658649425287356,0.42201724137931035,6.0344827586206895,64.94288301054952,-11.439043103448277,0.046860057471264364,0.6467597701149425,0.12275430195402298,0.2209235632183908,0.7322747126436782,129.59789942528735,3.836206896551724,1
3263,gauze pop,235371.9510869565,0.6281413043478261,0.7026304347826087,5.864130434782608,3.7824151280524125,-6.382358695652173,0.053462499999999996,0.17768094565217393,0.07826295711956523,0.2112445652173913,0.4532010869565217,114.2004347826087,3.983695652173913,4
3264,carnatic instrumental,296080.8387096774,0.5388709677419355,0.49872580645161285,5.419354838709677,50.095492708793635,-10.454951612903226,0.0935483870967742,0.7049887096774193,0.33389164387096776,0.2627225806451612,0.6854645161290323,112.57593548387096,3.8548387096774195,1
3265,boogaloo,264005.2343470483,0.6378837209302326,0.6363271019677996,4.746869409660107,45.99899281985928,-8.332595706618964,0.05418381037567084,0.6045495527728085,0.09729102272808586,0.1633333810375671,0.8326763864042932,113.78585420393561,3.9856887298747763,1
3266,mexican hip hop,232873.54405286344,0.7419977973568282,0.7020286343612335,5.11453744493392,10.21057268722467,-6.52442731277533,0.19385925110132157,0.2097202654185022,0.016360318898678415,0.19830947136563876,0.6733482378854625,113.40059911894274,3.9713656387665197,6
3267,rhode island indie,197480.0,0.5044285714285714,0.7292857142857143,4.857142857142857,22.504109589041093,-8.633857142857142,0.06657142857142857,0.19833742857142858,0.25215,0.2815714285714286,0.578857142857143,129.075,4.0,7
3268,rock alternativo espanol,234139.78461538462,0.48456923076923075,0.7674153846153845,5.3076923076923075,13.940484720758693,-5.6013230769230775,0.04744307692307692,0.22125279230769232,0.10838507507692306,0.19782307692307688,0.41139384615384605,129.76296923076922,3.923076923076923,7
3269,british brass band,379394.35714285716,0.33335714285714285,0.22347857142857144,2.357142857142857,27.00567514677104,-17.99492857142857,0.07653571428571428,0.9157857142857143,0.8644285714285714,0.30455000000000004,0.3039071428571428,105.25450000000001,3.7857142857142856,0
3270,melbourne indie,266232.4285714286,0.4654285714285714,0.5448571428571428,5.714285714285714,12.123679060665363,-7.849285714285715,0.03325714285714286,0.3974242857142857,0.12971057142857143,0.11312857142857143,0.5285714285714285,120.89699999999998,3.7142857142857144,3
3271,japanese prog,284139.6666666667,0.42828571428571427,0.6253428571428571,4.190476190476191,44.079321591650356,-10.63747619047619,0.07106190476190477,0.14858193333333333,0.31651727142857145,0.2472714285714286,0.46572380952380954,112.77195238095237,3.9523809523809526,7
3272,son cubano,229465.0606060606,0.5784848484848485,0.544560606060606,5.833333333333333,51.729721876297226,-11.080530303030304,0.07007575757575757,0.6593030303030304,0.15145654909090908,0.17214545454545455,0.7928636363636362,115.85921212121211,3.9393939393939394,1
3273,atmospheric dnb,414348.28571428574,0.5518571428571429,0.8245714285714286,5.714285714285714,19.064187866927593,-8.011785714285715,0.07778571428571428,0.01603457142857143,0.2946907142857143,0.1671357142857143,0.33174285714285706,147.28835714285717,4.0,7
3274,symphonic power metal,284908.9142857143,0.35187999999999997,0.8733428571428572,5.542857142857143,12.43655577299413,-5.393371428571428,0.11457428571428573,0.057437279428571436,0.1668414002857143,0.39772285714285716,0.2542628571428572,124.74559999999998,3.914285714285714,4
3275,deep power-pop punk,132608.16666666666,0.33349999999999996,0.9445000000000001,6.333333333333333,9.07945205479452,-4.106333333333334,0.09206666666666667,0.02993505,0.032880849999999996,0.2727333333333333,0.664,149.437,4.0,6
3276,trad jazz catala,165303.92857142858,0.5449999999999999,0.6168571428571429,5.071428571428571,77.81545988258316,-8.118357142857144,0.061657142857142855,0.70155,0.228222,0.32677142857142855,0.7752857142857142,130.5717857142857,4.0,1
3277,ukhc,231543.33333333334,0.25833333333333336,0.7406666666666667,2.6666666666666665,10.38812785388128,-6.315333333333332,0.0478,0.008704486666666667,0.2946,0.309,0.29,119.724,3.6666666666666665,4
3278,deep freestyle,261515.83333333334,0.6880000000000001,0.5926666666666667,7.666666666666667,28.611872146118724,-12.487666666666668,0.04281666666666666,0.11596616666666669,0.06273016666666667,0.12003333333333333,0.5613333333333334,121.63983333333334,4.0,3
3279,kaneka,215336.42857142858,0.7776428571428572,0.6061428571428572,4.5,11.150684931506849,-6.051785714285714,0.11587142857142856,0.17097857142857142,1.4028571428571428e-06,0.1274214285714286,0.7784285714285716,114.55478571428573,4.0,6
3280,iskelma,211123.6075949367,0.5839855748945147,0.646843690664557,5.233386075949367,26.79162909658404,-8.396324367088607,0.053043064345991583,0.2857623046650843,0.02087380720464135,0.2021155063291139,0.6300583069620251,123.14335021097047,3.9422468354430378,3
3281,polish hip hop,213591.96860986546,0.7135650224215248,0.6725142002989536,5.368460388639761,6.385158793537687,-7.311447683109117,0.23522593423019425,0.29110831838565027,0.009373727511210761,0.19816427503736922,0.5254422272047833,117.28471375186847,3.995515695067265,6
3282,bard,195216.39420289855,0.5916115942028987,0.4016875362318841,5.226086956521739,33.71962676196149,-13.408252173913043,0.15414405797101446,0.6265043652173913,0.029889381623188407,0.2152023188405797,0.6164197101449276,113.961515942029,3.8231884057971013,2
3283,singaporean mandopop,252571.45205479453,0.5371369863013697,0.4537458904109589,5.029680365296803,15.033495965471946,-8.637719178082191,0.039242694063926935,0.5982510730593608,0.009510468470319635,0.15215319634703198,0.34068242009132427,120.14969406392694,3.9337899543378994,2
3284,uk hip hop,213197.86178861788,0.7059322493224933,0.6828970189701897,5.1653116531165315,4.291769684820135,-6.552894308943089,0.23142520325203256,0.2253579322493225,0.007095221897018971,0.17311192411924117,0.5589680216802168,118.31863685636856,4.035230352303523,6
3285,cumbia paraguaya,209059.80434782608,0.7161666666666667,0.745355072463768,5.384057971014493,12.639547349612865,-5.386927536231885,0.0698268115942029,0.2194505797101449,0.012368908768115942,0.183431884057971,0.8257898550724638,102.00540579710145,3.891304347826087,6
3286,brooklyn indie,216736.6862745098,0.48025490196078435,0.6359019607843137,4.7254901960784315,8.841149610529143,-7.39607843137255,0.041476470588235295,0.21063500588235293,0.12097308313725491,0.15736666666666668,0.40871372549019613,123.85949019607843,3.8627450980392157,7
3287,folclore salteno,194895.9243902439,0.6063658536585366,0.4896051219512195,5.7682926829268295,34.82296024056131,-9.468243902439024,0.07027195121951219,0.6719429268292683,0.08139703936585364,0.18319292682926824,0.5635458536585365,114.35184634146343,3.424390243902439,1
3288,german country,190959.14414414414,0.5527657657657657,0.5742882882882883,6.162162162162162,40.31691965938541,-9.015387387387388,0.05023333333333333,0.42081,0.042275853063063064,0.18964414414414418,0.6234864864864864,112.9455045045045,3.774774774774775,3
3289,norwegian blues,218607.1,0.5067999999999999,0.521215,6.85,31.197945205479453,-12.769900000000002,0.044414999999999996,0.4697624,0.291016158,0.12730000000000002,0.5577500000000001,131.0227,3.6,2
3290,argentine telepop,220272.39058171745,0.5877423822714681,0.651415512465374,5.03601108033241,13.237012863810572,-6.299872576177286,0.046273684210526314,0.3097481024930748,0.00030366163434903044,0.18883407202216065,0.5572991689750691,124.88672576177288,3.925207756232687,3
3291,dinner jazz,138759.63636363635,0.7066969696969697,0.052708484848484845,4.7272727272727275,3.0630136986301366,-20.738515151515152,0.1368939393939394,0.9541818181818182,0.8785454545454545,0.10661515151515151,0.14449090909090906,95.24781818181819,3.6666666666666665,0
3292,joropo,193033.2093023256,0.6160697674418603,0.5368046511627907,6.255813953488372,27.951194647977065,-10.580720930232559,0.055395348837209306,0.712953488372093,2.1680697674418606e-05,0.23892093023255814,0.8578372093023255,97.98248837209303,2.953488372093023,2
3293,experimental hip hop,231796.72727272726,0.5634090909090909,0.6748636363636362,5.045454545454546,9.246201743462017,-6.965863636363636,0.24519545454545452,0.21938090909090902,0.10622406136363637,0.20000454545454546,0.48524545454545454,117.88086363636363,3.9545454545454546,6
3294,grindcore,149669.3,0.24630000000000002,0.9393,4.3,30.258082191780822,-9.8262,0.09580999999999999,0.00014133,0.60072646,0.23735,0.17957,103.481,4.0,5
3295,"""[glam punk",215998.55555555556,0.3257777777777778,0.9015,5.777777777777778,21.182191780821917,-3.9161666666666672,0.07329444444444443,0.00980823111111111,0.0959736288888889,0.26375,0.36577777777777776,146.97916666666666,4.0,4
3296,danish choir,203766.5625,0.26914375,0.10835,4.4375,27.79931506849315,-20.411562500000002,0.04641875,0.9568125,0.3737363375,0.11206249999999998,0.29269375000000003,104.66068750000001,3.3125,0
3297,salsa,265711.3119052654,0.6365557200253754,0.6370496933812648,5.045675618524001,37.725660092057986,-8.104094946077398,0.05430511736096426,0.5640491478113764,0.04277724391414677,0.1731415944174244,0.8115234087544936,115.2037566081624,3.9849862550222035,3
3298,musica nicaraguense,259381.41025641025,0.5907051282051281,0.5622307692307692,5.346153846153846,31.402002107481565,-9.714307692307694,0.061838461538461544,0.4905153846153847,0.00038810115384615377,0.16112307692307692,0.7409282051282051,123.18115384615386,3.7948717948717947,3
3299,pagode novo,226515.69035532995,0.5585989847715737,0.7021573604060913,5.1421319796954315,16.155733259161394,-7.299786802030456,0.0684761421319797,0.5419543147208122,1.6088527918781724e-05,0.532682233502538,0.6692893401015229,122.89355329949238,4.0,3
3300,japanese vgm,197989.5655737705,0.3974782786885246,0.5747852868852458,5.512295081967213,25.5518526835841,-10.355540983606558,0.05369303278688525,0.35145771303278683,0.6221622120491804,0.2032090163934427,0.4464512295081967,131.97309836065574,3.8114754098360657,5
3301,australian house,252313.46511627908,0.7855116279069768,0.7912093023255814,4.1395348837209305,5.962408410321758,-6.304348837209302,0.06661162790697674,0.05184848837209302,0.2906682995348837,0.17229534883720932,0.5282093023255814,125.47783720930234,3.9767441860465116,7
3302,gothic symphonic metal,293280.74439461884,0.4287569506726458,0.8121479820627802,4.986547085201794,15.139185453651947,-6.326381165919282,0.057347533632287,0.049787034035874436,0.11864699434977576,0.2305910313901345,0.32279865470852015,127.38370852017938,3.883408071748879,4
3303,nl folk,198175.21875,0.5868281250000001,0.5665234374999999,5.4921875,32.12517123287671,-9.992859375,0.05961171875,0.41684291406249996,0.02732734171875,0.17408593749999998,0.7196328125,120.86305468750001,3.921875,3
3304,rome indie,206180.85294117648,0.6334285714285715,0.6515966386554622,5.382352941176471,3.762841026821687,-6.791810924369748,0.11041554621848741,0.2625982647058823,0.00626834449579832,0.1674243697478992,0.4904626050420168,120.36993277310926,3.9831932773109244,3
3305,g-house,210375.68421052632,0.7017631578947368,0.6877421052631579,5.7631578947368425,9.536049026676281,-7.880552631578948,0.1466763157894737,0.11414552631578948,0.09240387473684211,0.24507631578947367,0.47808157894736847,118.53286842105263,3.9473684210526314,6
3306,houston rap,255447.2336448598,0.7856728971962618,0.6439065420560748,5.065420560747664,15.592548969402126,-6.9766355140186915,0.2563971962616822,0.09643595327102804,0.0011739156074766354,0.19264392523364482,0.639529906542056,125.26121495327104,3.953271028037383,6
3307,acoustic punk,218584.09677419355,0.5558387096774194,0.6010645161290322,5.419354838709677,34.797260273972604,-10.175806451612903,0.07304838709677419,0.24134354838709682,0.012398943870967743,0.21980645161290321,0.7670645161290324,113.88232258064515,4.0,3
3308,south african punk,205377.04,0.57572,0.75924,5.8,16.27068493150685,-7.019400000000001,0.048228,0.088401,0.005225358,0.247332,0.5466,133.5464,4.0,4
3309,rap tunisien,200703.22222222222,0.7535833333333335,0.7163055555555555,5.25,2.5705479452054796,-5.655638888888889,0.11838611111111111,0.2275111111111111,0.0003367005555555556,0.18376388888888892,0.5814444444444444,120.04363888888889,4.0,6
3310,bay area indie,264426.23076923075,0.40292307692307694,0.6255384615384615,6.923076923076923,17.659430979978925,-8.987153846153847,0.03535384615384615,0.26171223846153846,0.4554605776923077,0.2863,0.48269230769230764,118.11630769230769,3.923076923076923,7
3311,kansas city hip hop,260014.04166666666,0.7558333333333334,0.7888333333333333,5.541666666666667,11.802853881278539,-4.195166666666666,0.25809166666666666,0.12564816666666667,3.945833333333333e-07,0.37000416666666663,0.6155416666666667,141.3680416666667,3.9583333333333335,6
3312,progressive death metal,487606.7083333333,0.3413333333333333,0.6834166666666667,5.833333333333333,21.802853881278537,-7.630125,0.057245833333333336,0.13683141291666667,0.35914529166666664,0.20228749999999998,0.19934166666666667,122.20029166666666,3.7916666666666665,4
3313,digital hardcore,237367.4107142857,0.5090714285714285,0.8794642857142857,6.321428571428571,14.351418786692761,-5.57575,0.08418928571428573,0.05109045375,0.36173930285714284,0.2673285714285714,0.35623035714285717,131.76375,3.9107142857142856,7
3314,isle of wight indie,193213.0,0.556,0.8275,6.5,46.28082191780822,-6.4965,0.07125,0.49550000000000005,0.0053490000000000005,0.15995,0.707,110.9845,4.0,1
3315,polish folk metal,315693.75,0.53425,0.69575,2.75,10.418493150684931,-9.1355,0.041949999999999994,0.066325,0.26787815,0.1448,0.33227500000000004,131.30575,4.0,7
3316,lafayette indie,251100.0,0.8135,0.5325,1.5,13.23835616438356,-7.8925,0.03295,0.0509,0.0006950000000000001,0.138,0.8200000000000001,103.1695,4.0,6
3317,power metal,282309.22327044024,0.396491572327044,0.8416999999999997,5.486163522012578,24.43822003963125,-7.139135849056604,0.0734314465408805,0.03628430560377359,0.14881905727044023,0.24236515723270433,0.3484754088050314,127.47862893081756,3.9371069182389937,4
3318,panamanian pop,237730.53803486528,0.6547274167987324,0.7072300316957212,5.199683042789223,14.961880468054622,-6.67926941362916,0.12979667194928685,0.26506595011885903,0.015099282179080825,0.19416244057052298,0.7324310618066561,119.0592765451664,3.9968304278922346,6
3319,zolo,263644.7842987805,0.563130487804878,0.655537217987805,5.190548780487805,41.51120948880719,-10.55149695121951,0.06242545731707318,0.20301192780487806,0.1829392245503049,0.21865792682926827,0.6353737804878048,125.58842606707319,3.90625,3
3320,classic belgian pop,220807.66382460415,0.6012667478684532,0.585257490864799,5.119366626065774,28.733235446248315,-9.660991473812425,0.05452448233861145,0.36267941790499386,0.013864701230207065,0.20739756394640682,0.61086431181486,123.28382095006087,3.8781973203410476,3
3321,russian folk rock,215750.85440613027,0.5249099616858237,0.6143055555555557,6.065134099616858,25.94211935128326,-9.922216475095786,0.07970517241379312,0.30165675670498093,0.034117862298850575,0.2323323754789272,0.5578833333333333,127.30156896551723,3.9042145593869733,3
3322,video game music,206000.69111969112,0.3594687258687259,0.4409775675675676,4.888030888030888,18.350653197228535,-13.536544401544402,0.05042007722007722,0.49053114988416985,0.6605153721621622,0.16596679536679537,0.3033451737451737,120.86599227799229,3.83011583011583,2
3323,welsh rock,238264.73684210525,0.45000225563909774,0.7722406015037594,5.0,19.92553301060871,-5.707368421052632,0.048936090225563916,0.07894468338345866,0.07674311932330827,0.18880526315789475,0.43396917293233084,125.41640601503761,3.969924812030075,4
3324,south african rock,223906.25,0.54003125,0.7391718749999999,5.3359375,13.00288955479452,-6.1314453125,0.052175000000000006,0.13225468281250002,0.010883868750000001,0.17917734375,0.438915625,128.2005,3.9765625,4
3325,rennes indie,228006.2,0.6388190476190475,0.6868857142857142,5.8,30.687697325505543,-9.061809523809524,0.042977142857142846,0.1711139238095238,0.16547376028571428,0.2034828571428571,0.7320342857142859,115.49667619047617,3.942857142857143,6
3326,bmore,217976.68235294116,0.6355411764705882,0.6912117647058823,6.223529411764706,12.631941982272359,-7.011282352941175,0.0799564705882353,0.14944159647058822,0.14529190270588235,0.2092,0.45861882352941175,124.3113294117647,4.0,7
3327,mande pop,346184.02127659577,0.5893475177304963,0.5383780141843972,5.50354609929078,28.338229864956762,-11.27458156028369,0.0491758865248227,0.5463996453900708,0.14845288971631204,0.1750645390070922,0.6886808510638298,117.15516312056738,3.900709219858156,2
3328,musica indigena latinoamericana,217141.6913580247,0.5736172839506173,0.5345802469135803,5.209876543209877,24.96265854895992,-9.732148148148148,0.07493086419753087,0.438937037037037,0.02006673913580247,0.17990987654320986,0.6932345679012345,115.72459259259259,3.6296296296296298,3
3329,nagpuri pop,209725.73333333334,0.4864,0.2728866666666666,6.8,77.30429223744292,-12.349066666666666,0.08851999999999999,0.9008533333333333,0.2800973333333333,0.29913333333333336,0.5957333333333333,96.77493333333332,3.8666666666666667,1
3330,tape club,185463.58333333334,0.5289583333333333,0.6306666666666666,5.625,32.89760273972603,-9.564958333333331,0.07297083333333335,0.40472137791666657,0.16047497958333332,0.18247083333333333,0.6775833333333333,122.70391666666666,4.0,3
3331,metallic hardcore,174224.0,0.21800000000000003,0.9804999999999999,7.5,4.747260273972603,-3.89325,0.22449999999999998,0.00030195,0.14250992499999998,0.27625,0.16225,158.52949999999998,4.0,4
3332,portuguese indie,245074.31460674157,0.5913820224719101,0.5636516853932585,5.415730337078652,15.484038787132524,-8.97794382022472,0.04340561797752809,0.40328876404494385,0.07888541516853932,0.20827528089887645,0.5763674157303371,120.65816853932583,3.9887640449438204,3
3333,rock dominicano,255640.14814814815,0.5509999999999999,0.6574814814814816,5.518518518518518,19.42496194824962,-9.526,0.05862962962962963,0.1350750888888889,0.006630082962962963,0.17306666666666665,0.5835555555555555,129.5665925925926,4.0,3
3334,modern enka,252459.07142857142,0.4821785714285714,0.5260357142857143,5.178571428571429,16.21262230919765,-8.114535714285713,0.03640357142857143,0.4410375,0.0004959007142857143,0.18840357142857145,0.4539285714285714,120.104,3.9642857142857144,3
3335,pibroch,229686.66666666666,0.24116666666666667,0.18106666666666668,5.5,63.905936073059365,-8.922333333333333,0.041383333333333334,0.7501666666666665,0.7215000000000001,0.11993333333333334,0.08173333333333334,113.40133333333334,3.6666666666666665,0
3336,swiss techno,365766.5,0.6855,0.8375,10.5,2.3095890410958906,-7.95,0.05795,0.00040035,0.8115,0.2275,0.20400000000000001,125.007,4.0,5
3337,australian r&b,233998.625,0.6701250000000001,0.49474999999999997,6.0,5.754280821917808,-8.392500000000002,0.063275,0.35275,0.050099375,0.137175,0.3864,114.190875,3.9375,3
3338,slavic folk metal,286137.0,0.45185714285714285,0.8024285714285714,4.142857142857143,10.310763209393347,-6.789999999999999,0.059371428571428575,0.03903582857142857,0.15309632714285715,0.20145714285714286,0.38115714285714286,140.31071428571428,3.857142857142857,4
3339,chattanooga indie,186600.0,0.652,0.303,7.0,16.802739726027397,-14.67,0.0299,0.839,0.0,0.0949,0.749,90.026,4.0,2
3340,"""[deep groove house",391238.0,0.769,0.86,8.0,31.813698630136987,-5.425,0.0565,0.00442,0.378,0.0937,0.535,125.995,4.0,7
3341,mandopop,256463.98729810255,0.5588995609220635,0.5145421546181589,5.228790967539595,17.026544881970935,-8.547480633526737,0.04341710835816215,0.4538391235377138,0.006724493757252626,0.1767263133134702,0.38342494903559665,123.29643108044536,3.94056766504626,3
3342,old-time,170241.93794749404,0.5658329355608592,0.3619981384248209,5.380668257756564,68.8424657534246,-12.24677446300716,0.051041408114558484,0.7974372315035798,0.1088016489379475,0.19998007159904535,0.6797748210023865,121.94381622911696,3.7983293556085918,1
3343,tin pan alley,211414.7711771177,0.5519465346534654,0.35617099009901,5.112211221122112,86.33754087737547,-11.633149614961498,0.07304829482948295,0.9336567656765677,0.37467896896589653,0.2153954895489549,0.57362299229923,117.42416941694171,3.925192519251925,1
3344,alternative r&b,230778.72762645915,0.6431984435797665,0.5081536964980544,5.042801556420233,5.997713341506316,-8.371291828793774,0.12664727626459144,0.3592709922178988,0.04104619245136187,0.16930038910505837,0.4106673151750973,111.54399221789885,3.9105058365758754,3
3345,eurodance,240472.7581120944,0.6621120943952802,0.8375751229105213,5.2871189773844645,22.518994895004113,-7.691525565388396,0.054531219272369716,0.07974329003441494,0.12445813292527039,0.21282310717797445,0.6526721238938052,129.68606342182892,3.9916420845624385,6
3346,arab pop,302214.7243589744,0.520301282051282,0.46323798076923084,4.9743589743589745,36.42486389181595,-10.898963141025643,0.05646858974358975,0.6410167467948719,0.07556061374999998,0.2651232371794872,0.5404416666666666,114.70913942307695,3.9086538461538463,2
3347,idol rock,250860.32352941178,0.47798529411764706,0.9214117647058824,5.6911764705882355,6.9196212731668005,-3.138573529411765,0.10194117647058823,0.031153129705882354,0.07894223220588235,0.2546941176470588,0.5003970588235295,140.44354411764706,4.0,4
3348,rap portuense,246150.5,0.7168636363636364,0.5916363636363635,5.9772727272727275,11.467185554171856,-8.666545454545455,0.16515454545454544,0.2602861363636364,0.023055966136363636,0.1897431818181818,0.5862272727272727,110.58984090909092,3.977272727272727,6
3349,australian reggae fusion,250617.53012048194,0.5598554216867471,0.612433734939759,5.240963855421687,9.420696484568412,-8.007698795180724,0.05524578313253013,0.2979058554216867,0.02589538024096385,0.1764277108433735,0.4932,124.90893975903616,3.9518072289156625,3
